Lokal;ID;Behandling;FDA;Antal;Struktur;Kommentar;ID
Partille;2_3.10;Heatweed;levande;45;cortex;;2
Partille;2_4.1;Heatweed;levande;49;pith;;2
Partille;2_4.2;Heatweed;död;0;vascular tissue;;2
Partille;2_4.3;Heatweed;levande;8;cortex;;2
Partille;2_4.4;Heatweed;levande;46;cortex;;2
Partille;2_4.5;Heatweed;död;0;vascular tissue;;2
Partille;2_4.6;Heatweed;levande;19;cortex;;2
Partille;2_4.7;Heatweed;död;0;vascular tissue;;2
Partille;2_4.8;Heatweed;levande;25;pith;;2
Partille;2_4.9;Heatweed;död;0;vascular tissue;;2
Partille;2_4.10;Heatweed;död;0;vascular tissue;;2
Partille;2_5.1;Heatweed;levande;67;pith;;2
Partille;2_5.2;Heatweed;död;0;vascular tissue;;2
Partille;2_5.3;Heatweed;död;0;vascular tissue;;2
Partille;1_5.4;Heatweed;död;0;vascular tissue;;1
Partille;2_5.5;Heatweed;död;0;vascular tissue;;2
Partille;2_5.6;Heatweed;levande;10;cortex;;2
Partille;2_5.7;Heatweed;levande;19;cortex;;2
Partille;2_5.8;Heatweed;död;0;vascular tissue;;2
Partille;2_5.9;Heatweed;död;0;vascular tissue;;2
Partille;2_5.10;Heatweed;död;0;vascular tissue;;2
Partille;3_1.1;Heatweed;död;0;vascular tissue;;3
Partille;3_1.2;Heatweed;död;0;vascular tissue;;3
Partille;3_1.3;Heatweed;död;0;cortex;;3
Partille;3_1.4;Heatweed;död;0;vascular tissue;;3
Partille;3_1.5;Heatweed;död;0;vascular tissue;;3
Partille;3_1.6;Heatweed;död;0;vascular tissue;;3
Partille;3_1.7;Heatweed;död;0;vascular tissue;;3
Partille;3_1.8;Heatweed;död;0;vascular tissue;;3
Partille;3_1.9;Heatweed;död;0;vascular tissue;hyfer;3
Partille;3_1.10;Heatweed;död;0;cortex;;3
Partille;3_2.1;Heatweed;död med microliv;1;cortex;;3
Partille;3_2.2;Heatweed;död;0;cortex;;3
Partille;3_2.3;Heatweed;död;0;cortex;;3
Partille;3_2.4;Heatweed;död;0;vascular tissue;;3
Partille;3_2.5;Heatweed;död;0;vascular tissue;;3
Partille;3_2.6;Heatweed;död;0;vascular tissue;;3
Partille;3_2.7;Heatweed;död;0;vascular tissue;;3
Partille;3_2.8;Heatweed;död;0;cortex;;3
Partille;3_2.9;Heatweed;död;0;cortex;;3
Partille;3_2.10;Heatweed;död;0;vascular tissue;;3
Partille;3_3.1;Heatweed;död;0;cortex;;3
Partille;3_3.2;Heatweed;död;0;vascular tissue;;3
Partille;3_3.3;Heatweed;död;0;cortex;;3
Partille;3_3.4;Heatweed;död;0;vascular tissue;;3
Partille;3_3.5;Heatweed;död;0;cortex;;3
Partille;3_3.6;Heatweed;död;0;cortex;;3
Partille;3_3.7;Heatweed;död;0;cortex;;3
Partille;3_3.8;Heatweed;död;0;vascular tissue;;3
Partille;3_3.9;Heatweed;död;0;cortex;;3
Partille;3_3.10;Heatweed;död;0;cortex;;3
Partille;3_4.1;Heatweed;död;0;vascular tissue;;3
Partille;3_4.2;Heatweed;död;0;vascular tissue;;3
Partille;3_4.3;Heatweed;död;0;cortex;;3
Partille;3_4.4;Heatweed;död;0;cortex;;3
Partille;3_4.5;Heatweed;död;0;vascular tissue;;3
Partille;3_4.6;Heatweed;död;0;vascular tissue;;3
Partille;3_4.7;Heatweed;död;0;vascular tissue;;3
Partille;3_4.8;Heatweed;död;0;cortex;;3
Partille;3_4.9;Heatweed;död;0;cortex;;3
Partille;3_4.10;Heatweed;död;0;cortex;;3
Partille;3_5.1;Heatweed;död;0;vascular tissue;;3
Partille;3_5.2;Heatweed;död;0;vascular tissue;;3
Partille;3_5.3;Heatweed;död;0;vascular tissue;;3
Partille;3_5.4;Heatweed;död;0;vascular tissue;;3
Partille;3_5.5;Heatweed;död;0;vascular tissue;;3
Partille;3_5.6;Heatweed;död;0;vascular tissue;;3
Partille;3_5.7;Heatweed;död;0;vascular tissue;;3
Partille;3_5.8;Heatweed;död;0;vascular tissue;;3
Partille;3_5.9;Heatweed;död;0;vascular tissue;;3
Partille;3_5.10;Heatweed;död;0;vascular tissue;;3
Partille;4_1.1;Heatweed;levande;98;cortex;;4
Partille;4_1.2;Heatweed;levande;91;cortex;;4
Partille;4_1.3;Heatweed;levande;106;cortex;;4
Partille;4_1.4;Heatweed;levande;140;cortex;;4
Partille;4_1.5;Heatweed;levande;84;cortex;;4
Partille;4_1.6;Heatweed;levande;81;cortex;;4
Partille;4_1.7;Heatweed;levande;104;cortex;;4
Partille;4_1.8;Heatweed;levande;105;cortex;;4
Partille;4_1.9;Heatweed;död;0;vascular tissue;;4
Partille;4_1.10;Heatweed;död;0;pith;;4
Partille;4_1.11;Heatweed;levande;142;cortex;;4
Partille;4_2.1;Heatweed;död;0;vascular tissue;;4
Partille;4_2.2;Heatweed;död;0;vascular tissue;;4
Partille;4_2.3;Heatweed;död;0;cortex;;4
Partille;4_2.4;Heatweed;död;0;cortex;;4
Partille;4_2.5;Heatweed;död;0;cortex;;4
Partille;4_2.6;Heatweed;död;0;vascular tissue;;4
Partille;4_2.7;Heatweed;död;0;vascular tissue;;4
Partille;4_2.8;Heatweed;död;0;vascular tissue;;4
Partille;4_2.9;Heatweed;död;0;cortex;;4
Partille;4_2.10;Heatweed;död;0;pith;;4
Partille;4_3.1;Heatweed;levande;142;cortex;;4
Partille;4_3.2;Heatweed;levande;92;cortex;;4
Partille;4_3.3;Heatweed;levande;145;cortex;;4
Partille;4_3.4;Heatweed;levande;213;cortex;;4
Partille;4_3.5;Heatweed;levande;173;cortex;;4
Partille;4_3.6;Heatweed;död;0;vascular tissue;;4
Partille;4_3.7;Heatweed;död;0;pith;;4
Partille;4_3.8;Heatweed;levande;59;cortex;;4
Partille;4_3.9;Heatweed;levande;75;cortex;;4
Partille;4_3.10;Heatweed;levande;123;cortex;;4
Partille;4_3.11;Heatweed;levande;217;cortex;;4
Partille;4_4.1;Heatweed;levande;26;cortex;;4
Partille;4_4.2;Heatweed;död med microliv;3;vascular tissue;;4
Partille;4_4.3;Heatweed;levande;15;cortex;;4
Partille;4_4.4;Heatweed;levande;57;cortex;;4
Partille;4_4.5;Heatweed;levande;101;cortex;;4
Partille;4_4.6;Heatweed;levande;57;cortex;;4
Partille;4_4.7;Heatweed;levande;249;pith;;4
Partille;4_4.8;Heatweed;levande;71;cortex;;4
Partille;4_4.9;Heatweed;levande;205;cortex;;4
Partille;4_4.10;Heatweed;levande;82;cortex;;4
Partille;4_5.1;Heatweed;levande;138;cortex;;4
Partille;4_5.2;Heatweed;levande;321;cortex;;4
Partille;4_5.3;Heatweed;levande;134;cortex;;4
Partille;4_5.4;Heatweed;levande;8;vascular tissue;;4
Partille;4_5.5;Heatweed;levande;160;cortex;;4
Partille;4_5.6;Heatweed;levande;120;cortex;;4
Partille;4_5.7;Heatweed;levande;163;cortex;;4
Partille;4_5.8;Heatweed;levande;175;pith;;4
Partille;4_5.9;Heatweed;levande;220;pith;;4
Partille;4_5.10;Heatweed;död;0;vascular tissue;;4
Partille;5_1.1;Heatweed;död;0;pith;;5
Partille;5_1.2;Heatweed;död;0;cortex;;5
Partille;5_1.3;Heatweed;död;0;vascular tissue;;5
Partille;5_1.4;Heatweed;död;0;vascular tissue;;5
Partille;5_1.5;Heatweed;död;0;cortex;;5
Partille;5_1.6;Heatweed;död;0;vascular tissue;;5
Partille;5_1.7;Heatweed;död;0;pith;;5
Partille;5_1.8;Heatweed;död;0;cortex;;5
Partille;5_1.9;Heatweed;död;0;cortex;;5
Partille;5_1.10;Heatweed;död med microliv;1;vascular tissue;;5
Partille;5_2.1;Heatweed;död;0;vascular tissue;;5
Partille;5_2.2;Heatweed;död;0;vascular tissue;;5
Partille;5_2.3;Heatweed;död;0;vascular tissue;;5
Partille;5_2.4;Heatweed;död;0;cortex;;5
Partille;5_2.5;Heatweed;död;0;cortex;;5
Partille;5_2.6;Heatweed;död;0;cortex;;5
Partille;5_2.7;Heatweed;död;0;pith;;5
Partille;5_2.8;Heatweed;död;0;cortex;;5
Partille;5_2.9;Heatweed;död;0;vascular tissue;;5
Partille;5_2.10;Heatweed;död;0;vascular tissue;;5
Partille;5_3.1;Heatweed;död;0;pith;;5
Partille;5_3.2;Heatweed;död;0;vascular tissue;;5
Partille;5_3.3;Heatweed;död;0;cortex;;5
Partille;5_3.4;Heatweed;död;0;cortex;;5
Partille;5_3.5;Heatweed;död;0;cortex;;5
Partille;5_3.6;Heatweed;död;0;vascular tissue;;5
Partille;5_3.7;Heatweed;död;0;vascular tissue;;5
Partille;5_3.8;Heatweed;död;0;pith;;5
Partille;5_3.9;Heatweed;död;0;cortex;;5
Partille;5_3.10;Heatweed;död;0;vascular tissue;;5
Partille;5_4.1;Heatweed;död med microliv;4;cortex;;5
Partille;5_4.2;Heatweed;död med microliv;7;vascular tissue;;5
Partille;5_4.3;Heatweed;död med microliv;1;vascular tissue;;5
Partille;5_4.4;Heatweed;död med microliv;2;vascular tissue;;5
Partille;5_4.5;Heatweed;död;0;vascular tissue;;5
Partille;5_4.6;Heatweed;död med microliv;1;vascular tissue;;5
Partille;5_4.7;Heatweed;död;0;vascular tissue;hyfer;5
Partille;5_4.8;Heatweed;död;0;vascular tissue;;5
Partille;5_4.9;Heatweed;död;0;vascular tissue;;5
Partille;5_4.10;Heatweed;död;0;vascular tissue;;5
Partille;5_5.1;Heatweed;död;0;pith;;5
Partille;5_5.2;Heatweed;död;0;pith;;5
Partille;5_5.3;Heatweed;död;0;pith;;5
Partille;5_5.4;Heatweed;död;0;pith;;5
Partille;5_5.5;Heatweed;död;0;vascular tissue;;5
Partille;5_5.6;Heatweed;död;0;vascular tissue;;5
Partille;5_5.7;Heatweed;död;0;cortex;;5
Partille;5_5.8;Heatweed;död;0;cortex;;5
Partille;5_5.9;Heatweed;död;0;vascular tissue;;5
Partille;5_5.10;Heatweed;död;0;cortex;;5
Partille;5_5.11;Heatweed;död;0;vascular tissue;;5
H_Pålsjö_efter_HW;1_1.1;Heatweed;död;0;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.2;Heatweed;levande;61;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.3;Heatweed;levande;100;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.4;Heatweed;levande;519;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.5;Heatweed;levande;250;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.6;Heatweed;levande;392;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.7;Heatweed;levande;526;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.8;Heatweed;levande;262;pith;låg exposure;1
H_Pålsjö_efter_HW;1_1.9;Heatweed;levande;284;cortex;låg exposure;1
H_Pålsjö_efter_HW;1_1.10;Heatweed;levande;288;cortex;låg exposure;1
H_Pålsjö_efter_HW;1_1.11;Heatweed;levande;303;cortex;låg exposure;1
H_Pålsjö_efter_HW;1_1.12;Heatweed;levande;70;cortex;låg exposure;1
H_Pålsjö_efter_HW;1_2.1;Heatweed;levande;341;pith;;1
H_Pålsjö_efter_HW;1_2.2;Heatweed;levande;50;cortex;;1
H_Pålsjö_efter_HW;1_2.3;Heatweed;levande;197;pith;;1
H_Pålsjö_efter_HW;1_2.4;Heatweed;levande;330;pith;;1
H_Pålsjö_efter_HW;1_2.5;Heatweed;levande;185;pith;;1
H_Pålsjö_efter_HW;1_2.6;Heatweed;levande;385;pith;;1
H_Pålsjö_efter_HW;1_2.7;Heatweed;levande;112;cortex;;1
H_Pålsjö_efter_HW;1_2.8;Heatweed;levande;70;cortex;;1
H_Pålsjö_efter_HW;1_2.9;Heatweed;levande;264;cortex;;1
H_Pålsjö_efter_HW;1_2.10;Heatweed;levande;106;cortex;;1
H_Pålsjö_efter_HW;1_2.11;Heatweed;levande;233;cortex;;1
H_Pålsjö_efter_HW;1_3.1;Heatweed;levande;225;pith;tunn bit;1
H_Pålsjö_efter_HW;1_3.2;Heatweed;levande;201;cortex;tunn bit;1
H_Pålsjö_efter_HW;1_3.3;Heatweed;levande;441;pith;tunn bit;1
H_Pålsjö_efter_HW;1_3.4;Heatweed;levande;367;pith;tunn bit;1
H_Pålsjö_efter_HW;1_3.5;Heatweed;levande;286;pith;tunn bit;1
H_Pålsjö_efter_HW;1_3.6;Heatweed;levande;193;cortex;tunn bit;1
H_Pålsjö_efter_HW;1_3.7;Heatweed;levande;212;cortex;tunn bit;1
H_Pålsjö_efter_HW;1_3.8;Heatweed;levande;82;cortex;tunn bit;1
H_Pålsjö_efter_HW;1_3.9;Heatweed;levande;383;pith, cortex;tunn bit;1
H_Pålsjö_efter_HW;1_3.10;Heatweed;död med microliv;1;cortex;;1
H_Pålsjö_efter_HW;1_4.1;Heatweed;levande;222;pith;tunn bit;1
H_Pålsjö_efter_HW;1_4.2;Heatweed;levande;212;pith, cortex;tunn bit;1
H_Pålsjö_efter_HW;1_4.3;Heatweed;levande;243;pith, cortex;tunn bit;1
H_Pålsjö_efter_HW;1_4.4;Heatweed;levande;212;pith, cortex;tunn bit;1
H_Pålsjö_efter_HW;1_4.5;Heatweed;levande;178;pith;tunn bit;1
H_Pålsjö_efter_HW;1_4.6;Heatweed;levande;372;pith, cortex;tunn bit;1
H_Pålsjö_efter_HW;1_4.7;Heatweed;död;0;cortex;;1
H_Pålsjö_efter_HW;1_4.8;Heatweed;död;0;cortex;;1
H_Pålsjö_efter_HW;1_4.9;Heatweed;död;0;cortex;;1
H_Pålsjö_efter_HW;1_4.10;Heatweed;död;0;pith;;1
H_Pålsjö_efter_HW;1_4.11;Heatweed;död;0;cortex;;1
H_Pålsjö_efter_HW;1_5.1;Heatweed;levande;236;cortex;;1
H_Pålsjö_efter_HW;1_5.2;Heatweed;levande;147;cortex;;1
H_Pålsjö_efter_HW;1_5.3;Heatweed;levande;98;pith;;1
H_Pålsjö_efter_HW;1_5.4;Heatweed;levande;85;pith, cortex;tunn bit;1
H_Pålsjö_efter_HW;1_5.5;Heatweed;levande;151;pith;;1
H_Pålsjö_efter_HW;1_5.6;Heatweed;levande;86;cortex;;1
H_Pålsjö_efter_HW;1_5.7;Heatweed;levande;144;pith;SNYGG;1
H_Pålsjö_efter_HW;1_5.8;Heatweed;död;0;cortex;;1
H_Pålsjö_efter_HW;1_5.9;Heatweed;död;0;pith;;1
H_Pålsjö_efter_HW;1_5.10;Heatweed;död;0;pith;;1
H_Pålsjö_efter_HW;1_5.11;Heatweed;död;0;pith, cortex;;1
H_Pålsjö_efter_HW;2_1.1;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.2;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.3;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.4;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.5;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.6;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_1.7;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.8;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_1.9;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_1.10;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_2.1;Heatweed;död med microliv;1;cortex;;2
H_Pålsjö_efter_HW;2_2.2;Heatweed;död;0;vascular tissue;grönt sken;2
H_Pålsjö_efter_HW;2_2.3;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_2.4;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_2.5;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_2.6;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_2.7;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_2.8;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_2.9;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_2.10;Heatweed;levande;1;cortex;;2
H_Pålsjö_efter_HW;2_3.1;Heatweed;död;0;pith;;2
H_Pålsjö_efter_HW;2_3.2;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.3;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_3.4;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.5;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.6;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.7;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.8;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.9;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_3.10;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_4.1;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.2;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.3;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.4;Heatweed;död;0;vascular tissue;grönt sken;2
H_Pålsjö_efter_HW;2_4.5;Heatweed;levande;16;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.6;Heatweed;levande;24;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.7;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.8;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_4.9;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.10;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.11;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_4.12;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.1;Heatweed;död;0;pith;;2
H_Pålsjö_efter_HW;2_5.2;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.3;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.4;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.5;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.6;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.7;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_5.8;Heatweed;död;0;vascular tissue;;2
H_Pålsjö_efter_HW;2_5.9;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;2_5.10;Heatweed;död;0;cortex;;2
H_Pålsjö_efter_HW;3_1.1;Heatweed;levande;330;pith;;3
H_Pålsjö_efter_HW;3_1.2;Heatweed;levande;316;cortex;;3
H_Pålsjö_efter_HW;3_1.3;Heatweed;levande;117;cortex;;3
H_Pålsjö_efter_HW;3_1.4;Heatweed;levande;145;cortex;;3
H_Pålsjö_efter_HW;3_1.5;Heatweed;levande;111;cortex;;3
H_Pålsjö_efter_HW;3_1.6;Heatweed;levande;99;cortex;;3
H_Pålsjö_efter_HW;3_1.7;Heatweed;levande;220;pith, cortex;;3
H_Pålsjö_efter_HW;3_1.8;Heatweed;levande;310;pith, cortex;;3
H_Pålsjö_efter_HW;3_1.9;Heatweed;levande;145;pith;;3
H_Pålsjö_efter_HW;3_1.10;Heatweed;levande;86;cortex;;3
H_Pålsjö_efter_HW;3_2.1;Heatweed;död;0;pith;tunn bit;3
H_Pålsjö_efter_HW;3_2.2;Heatweed;död;0;pith;tunn bit;3
H_Pålsjö_efter_HW;3_2.3;Heatweed;död;0;pith;tunn bit;3
H_Pålsjö_efter_HW;3_2.4;Heatweed;död;0;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_2.5;Heatweed;död;0;pith;tunn bit;3
H_Pålsjö_efter_HW;3_2.6;Heatweed;död;0;pith;tunn bit;3
H_Pålsjö_efter_HW;3_2.7;Heatweed;död;0;pith;tunn bit;3
H_Pålsjö_efter_HW;3_2.8;Heatweed;levande;1;cortex;;3
H_Pålsjö_efter_HW;3_2.9;Heatweed;död;0;cortex;;3
H_Pålsjö_efter_HW;3_2.10;Heatweed;död;0;cortex;;3
H_Pålsjö_efter_HW;3_3.1;Heatweed;levande;165;cortex;;3
H_Pålsjö_efter_HW;3_3.2;Heatweed;levande;132;cortex;;3
H_Pålsjö_efter_HW;3_3.3;Heatweed;levande;124;cortex;;3
H_Pålsjö_efter_HW;3_3.4;Heatweed;levande;200;cortex;;3
H_Pålsjö_efter_HW;3_3.5;Heatweed;levande;122;cortex;;3
H_Pålsjö_efter_HW;3_3.6;Heatweed;levande;183;cortex;;3
H_Pålsjö_efter_HW;3_3.7;Heatweed;levande;193;cortex;;3
H_Pålsjö_efter_HW;3_3.8;Heatweed;levande;214;cortex;;3
H_Pålsjö_efter_HW;3_3.9;Heatweed;levande;162;cortex;;3
H_Pålsjö_efter_HW;3_3.10;Heatweed;levande;103;cortex;;3
H_Pålsjö_efter_HW;3_4.1;Heatweed;levande;113;cortex;;3
H_Pålsjö_efter_HW;3_4.2;Heatweed;levande;133;cortex;;3
H_Pålsjö_efter_HW;3_4.3;Heatweed;levande;157;cortex;;3
H_Pålsjö_efter_HW;3_4.4;Heatweed;levande;98;cortex;;3
H_Pålsjö_efter_HW;3_4.5;Heatweed;levande;193;cortex;;3
H_Pålsjö_efter_HW;3_4.6;Heatweed;levande;142;cortex;;3
H_Pålsjö_efter_HW;3_4.7;Heatweed;levande;90;cortex;;3
H_Pålsjö_efter_HW;3_4.8;Heatweed;levande;274;cortex;;3
H_Pålsjö_efter_HW;3_4.9;Heatweed;levande;101;cortex;;3
H_Pålsjö_efter_HW;3_4.10;Heatweed;levande;89;cortex;;3
H_Pålsjö_efter_HW;3_5.1;Heatweed;levande;7;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_5.2;Heatweed;levande;6;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_5.3;Heatweed;levande;11;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_5.4;Heatweed;levande;10;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_5.5;Heatweed;död;0;vascular tissue;tunn bit;3
H_Pålsjö_efter_HW;3_5.6;Heatweed;levande;3;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_5.7;Heatweed;död;0;cortex;tunn bit;3
H_Pålsjö_efter_HW;3_5.8;Heatweed;död;0;vascular tissue;tunn bit;3
H_Pålsjö_efter_HW;3_5.9;Heatweed;död;0;vascular tissue;tunn bit;3
H_Pålsjö_efter_HW;3_5.10;Heatweed;död;0;vascular tissue;tunn bit;3
H_Pålsjö;1_1.1;Heatweed;levande;118;pith;;1
H_Pålsjö;1_1.2;Heatweed;levande;185;pith;;1
H_Pålsjö;1_1.3;Heatweed;levande;33;pith;;1
H_Pålsjö;1_1.4;Heatweed;levande;233;cortex;;1
H_Pålsjö;1_1.5;Heatweed;levande;188;cortex;;1
H_Pålsjö;1_1.6;Heatweed;levande;166;cortex;;1
H_Pålsjö;1_1.7;Heatweed;levande;45;cortex;;1
H_Pålsjö;1_1.8;Heatweed;levande;251;cortex;;1
H_Pålsjö;1_1.9;Heatweed;levande;76;cortex;;1
H_Pålsjö;1_1.10;Heatweed;död;0;vascular tissue;;1
H_Pålsjö;1_1.11;Heatweed;levande;171;cortex;;1
H_Pålsjö;1_2.1;Heatweed;död;0;vascular tissue;;1
H_Pålsjö;1_2.2;Heatweed;levande;34;cortex;;1
H_Pålsjö;1_2.3;Heatweed;död;0;vascular tissue;;1
H_Pålsjö;1_2.4;Heatweed;levande;50;cortex;;1
H_Pålsjö;1_2.5;Heatweed;levande;35;cortex;;1
H_Pålsjö;1_2.6;Heatweed;levande;105;cortex;;1
H_Pålsjö;1_2.7;Heatweed;levande;61;cortex;;1
H_Pålsjö;1_2.8;Heatweed;levande;4;vascular tissue;;1
H_Pålsjö;1_2.9;Heatweed;död;0;vascular tissue;;1
H_Pålsjö;1_2.10;Heatweed;levande;30;cortex;;1
H_Pålsjö;1_3.1;Heatweed;levande;56;cortex;;1
H_Pålsjö;1_3.2;Heatweed;levande;45;cortex;;1
H_Pålsjö;1_3.3;Heatweed;levande;140;cortex;;1
H_Pålsjö;1_3.4;Heatweed;levande;185;cortex;;1
H_Pålsjö;1_3.5;Heatweed;levande;2;cortex;;1
H_Pålsjö;1_3.6;Heatweed;död;0;vascular tissue;;1
H_Pålsjö;1_3.7;Heatweed;levande;45;cortex;;1
H_Pålsjö;1_3.8;Heatweed;levande;10;cortex;;1
H_Pålsjö;1_3.9;Heatweed;levande;42;cortex;;1
H_Pålsjö;1_3.10;Heatweed;levande;4;vascular tissue;;1
H_Pålsjö;1_3.11;Heatweed;levande;11;cortex;;1
H_Pålsjö;1_4.1;Heatweed;levande;31;cortex;;1
H_Pålsjö;1_4.2;Heatweed;levande;57;cortex;;1
H_Pålsjö;1_4.3;Heatweed;levande;59;cortex;;1
H_Pålsjö;1_4.4;Heatweed;levande;35;cortex;;1
H_Pålsjö;1_4.5;Heatweed;levande;59;cortex;;1
H_Pålsjö;1_4.6;Heatweed;levande;38;cortex;;1
H_Pålsjö;1_4.7;Heatweed;levande;15;pith;;1
H_Pålsjö;1_4.8;Heatweed;levande;90;cortex;;1
H_Pålsjö;1_4.9;Heatweed;levande;35;cortex;;1
H_Pålsjö;1_4.10;Heatweed;levande;6;cortex;;1
H_Pålsjö;1_5.1;Heatweed;levande;39;pith;;1
H_Pålsjö;1_5.2;Heatweed;levande;59;cortex;;1
H_Pålsjö;1_5.3;Heatweed;levande;162;pith;SNYGG;1
H_Pålsjö;1_5.4;Heatweed;levande;96;cortex;;1
H_Pålsjö;1_5.5;Heatweed;död;0;cortex;;1
H_Pålsjö;1_5.6;Heatweed;levande;3;cortex;;1
H_Pålsjö;1_5.7;Heatweed;levande;24;cortex;;1
H_Pålsjö;1_5.8;Heatweed;levande;23;pith;;1
H_Pålsjö;1_5.9;Heatweed;levande;45;pith;;1
H_Pålsjö;1_5.10;Heatweed;levande;1;cortex;;1
H_Pålsjö;2_1.1;Heatweed;levande;213;pith;;2
H_Pålsjö;2_1.2;Heatweed;levande;38;cortex;;2
H_Pålsjö;2_1.3;Heatweed;levande;70;cortex;;2
H_Pålsjö;2_1.4;Heatweed;levande;302;cortex;;2
H_Pålsjö;2_1.5;Heatweed;levande;75;cortex;;2
H_Pålsjö;2_1.6;Heatweed;levande;84;pith, cortex;;2
H_Pålsjö;2_1.7;Heatweed;levande;185;cortex;;2
H_Pålsjö;2_1.8;Heatweed;levande;175;cortex;;2
H_Pålsjö;2_1.9;Heatweed;levande;132;cortex;;2
H_Pålsjö;2_1.10;Heatweed;levande;18;cortex;;2
H_Pålsjö;2_2.1;Heatweed;levande;151;pith;;2
H_Pålsjö;2_2.2;Heatweed;död;0;vascular tissue;;2
H_Pålsjö;2_2.3;Heatweed;levande;150;cortex;;2
H_Pålsjö;2_2.4;Heatweed;levande;94;pith;;2
H_Pålsjö;2_2.5;Heatweed;levande;130;cortex;;2
H_Pålsjö;2_2.6;Heatweed;levande;276;cortex;;2
H_Pålsjö;2_2.7;Heatweed;levande;327;cortex;;2
H_Pålsjö;2_2.8;Heatweed;levande;179;pith;;2
H_Pålsjö;2_2.9;Heatweed;levande;5;vascular tissue;;2
H_Pålsjö;2_2.10;Heatweed;död;0;vascular tissue;;2
H_Pålsjö;2_2.11;Heatweed;död;0;cortex;;2
H_Pålsjö;2_3.1;Heatweed;död;0;cortex;;2
H_Pålsjö;2_3.2;Heatweed;död;0;cortex;;2
H_Pålsjö;2_3.3;Heatweed;död;0;vascular tissue;;2
